モンスタID,モンスタ名,使用スキル名,スキルレベル
3758,怒りの月夜花,al_teleport,?
3758,怒りの月夜花,bs_hammerfall,?
3758,怒りの月夜花,mc_mammonite,?
3758,怒りの月夜花,mg_coldbolt,?
3758,怒りの月夜花,mg_firebolt,?
3758,怒りの月夜花,mg_lightningbolt,?
3758,怒りの月夜花,npc_callslave,?
3758,怒りの月夜花,npc_criticalwound,?
3758,怒りの月夜花,npc_guidedattack,?
3758,怒りの月夜花,npc_powerup,?
3758,怒りの月夜花,npc_summonslave,?
3758,怒りの月夜花,npc_talk,?
3758,怒りの月夜花,npc_widesilence,?
3758,怒りの月夜花,sa_dispell,?
3758,怒りの月夜花,sa_landprotector,?
3758,怒りの月夜花,st_fullstrip,?
3759,怒りの九尾狐,al_teleport,?
3759,怒りの九尾狐,as_sonicblow,?
3759,怒りの九尾狐,npc_attrichange,?
3759,怒りの九尾狐,npc_bleeding,?
3759,怒りの九尾狐,npc_emotion,?
3759,怒りの九尾狐,npc_hallucination,?
3759,怒りの九尾狐,npc_randomattack,?
3760,怨恨のムナック,npc_blooddrain,?
3760,怨恨のムナック,npc_emotion,?
3760,怨恨のムナック,npc_stunattack,?
3760,怨恨のムナック,npc_talk,?
3760,怨恨のムナック,sm_bash,?
3761,怨恨のボンゴン,kn_spearstab,?
3761,怨恨のボンゴン,npc_blindattack,?
3761,怨恨のボンゴン,npc_powerup,?
3761,怨恨のボンゴン,npc_stunattack,?
3761,怨恨のボンゴン,npc_talk,?
3762,怨恨のソヒー,npc_agiup,?
3762,怨恨のソヒー,npc_criticalslash,?
3762,怨恨のソヒー,npc_emotion,?
3762,怨恨のソヒー,npc_stop,?
3762,怨恨のソヒー,npc_suicide,?
3762,怨恨のソヒー,npc_waterattack,?
3762,怨恨のソヒー,wz_waterball,?
3763,怨恨のAスケルトン,ac_chargearrow,?
3763,怨恨のAスケルトン,ac_double,?
3763,怨恨のAスケルトン,npc_undeadattack,?
3764,真理の魔法使い,al_teleport,?
3764,真理の魔法使い,npc_talk,?
3764,真理の魔法使い,wz_firepillar,?
3764,真理の魔法使い,wz_heavendrive,?
3764,真理の魔法使い,wz_meteor,?
3764,真理の魔法使い,wz_stormgust,?
3764,真理の魔法使い,wz_vermilion,?
3764,真理の魔法使い,wz_waterball,?
3765,狂乱した冒険者,npc_criticalslash,?
3765,狂乱した冒険者,npc_talk,?
3765,狂乱した冒険者,rk_dragonbreath,?
3765,狂乱した冒険者,sm_bash,?
3765,狂乱した冒険者,sm_magnum,?
3766,囚人 243AD265,al_decagi,?
3766,囚人 243AD265,al_teleport,?
3766,囚人 243AD265,bs_maximize,?
3766,囚人 243AD265,npc_agiup,?
3766,囚人 243AD265,npc_armorbrake,?
3766,囚人 243AD265,npc_callslave,?
3766,囚人 243AD265,npc_guidedattack,?
3766,囚人 243AD265,npc_summonslave,?
3766,囚人 243AD265,npc_waterattack,?
3766,囚人 243AD265,wz_waterball,?
3767,囚人 267BD184,al_decagi,?
3767,囚人 267BD184,al_teleport,?
3767,囚人 267BD184,as_grimtooth,?
3767,囚人 267BD184,mo_bodyrelocation,?
3767,囚人 267BD184,npc_agiup,?
3767,囚人 267BD184,npc_blooddrain,?
3767,囚人 267BD184,npc_callslave,?
3767,囚人 267BD184,npc_changeundead,?
3767,囚人 267BD184,npc_energydrain,?
3767,囚人 267BD184,npc_helljudgement,?
3767,囚人 267BD184,npc_invisible,?
3767,囚人 267BD184,npc_silenceattack,?
3767,囚人 267BD184,npc_summonslave,?
3768,囚人 265CM154,al_heal,?
3768,囚人 265CM154,al_teleport,?
3768,囚人 265CM154,bs_hammerfall,?
3768,囚人 265CM154,mc_mammonite,?
3768,囚人 265CM154,mg_coldbolt,?
3768,囚人 265CM154,mg_firebolt,?
3768,囚人 265CM154,mg_lightningbolt,?
3768,囚人 265CM154,npc_callslave,?
3768,囚人 265CM154,npc_guidedattack,?
3768,囚人 265CM154,npc_powerup,?
3768,囚人 265CM154,npc_summonslave,?
3768,囚人 265CM154,npc_widesilence,?
3768,囚人 265CM154,sa_dispell,?
3768,囚人 265CM154,sa_landprotector,?
3768,囚人 265CM154,st_fullstrip,?
3769,囚人 95EB72,al_heal,?
3769,囚人 95EB72,al_teleport,?
3769,囚人 95EB72,kn_brandishspear,?
3769,囚人 95EB72,mo_bodyrelocation,?
3769,囚人 95EB72,npc_armorbrake,?
3769,囚人 95EB72,npc_callslave,?
3769,囚人 95EB72,npc_darkbreath,?
3769,囚人 95EB72,npc_darkstrike,?
3769,囚人 95EB72,npc_earthquake,?
3769,囚人 95EB72,npc_guidedattack,?
3769,囚人 95EB72,npc_helljudgement,?
3769,囚人 95EB72,npc_powerup,?
3769,囚人 95EB72,npc_summonslave,?
3769,囚人 95EB72,wz_vermilion,?
3770,囚人 117FM188,al_heal,?
3770,囚人 117FM188,al_pneuma,?
3770,囚人 117FM188,al_teleport,?
3770,囚人 117FM188,npc_agiup,?
3770,囚人 117FM188,npc_callslave,?
3770,囚人 117FM188,npc_guidedattack,?
3770,囚人 117FM188,npc_silenceattack,?
3770,囚人 117FM188,npc_stop,?
3770,囚人 117FM188,npc_summonslave,?
3770,囚人 117FM188,npc_widesilence,?
3770,囚人 117FM188,wz_jupitel,?
3771,囚人 103GD214,al_teleport,?
3771,囚人 103GD214,mg_firewall,?
3771,囚人 103GD214,npc_agiup,?
3771,囚人 103GD214,npc_callslave,?
3771,囚人 103GD214,npc_darkblessing,?
3771,囚人 103GD214,npc_helljudgement,?
3771,囚人 103GD214,npc_helmbrake,?
3771,囚人 103GD214,npc_summonslave,?
3771,囚人 103GD214,wz_meteor,?
3772,囚人 55HK115,al_heal,?
3772,囚人 55HK115,al_teleport,?
3772,囚人 55HK115,cr_shieldcharge,?
3772,囚人 55HK115,npc_callslave,?
3772,囚人 55HK115,npc_hallucination,?
3772,囚人 55HK115,npc_powerup,?
3772,囚人 55HK115,npc_summonslave,?
3772,囚人 55HK115,npc_widefreeze,?
3772,囚人 55HK115,npc_windattack,?
3772,囚人 55HK115,wz_stormgust,?
3774,不死の呪われた騎士,cr_shieldcharge,?
3774,不死の呪われた騎士,kn_brandishspear,?
3774,不死の呪われた騎士,npc_darknessattack,?
3774,不死の呪われた騎士,wz_meteor,?
3775,不死のウィンドゴースト,ht_shockwave,?
3775,不死のウィンドゴースト,mg_lightningbolt,?
3775,不死のウィンドゴースト,npc_emotion,?
3775,不死のウィンドゴースト,npc_magicalattack,?
3775,不死のウィンドゴースト,npc_undeadattack,?
3775,不死のウィンドゴースト,wz_jupitel,?
3776,不死のゾンビ(取巻き),npc_undeadattack,?
3777,不死のゾンビマスター(取巻き),npc_undeadattack,?
3778,実験体アムダライス,npc_selfdestruction,?
3779,スナイプガード,ac_chargearrow,?
3779,スナイプガード,npc_comboattack,?
3780,アサルトガード,kn_spearstab,?
3780,アサルトガード,npc_piercingatt,?
3781,キラーガード,ac_shower,?
3781,キラーガード,mg_thunderstorm,?
3781,キラーガード,npc_selfdestruction,?
3781,キラーガード,npc_widesleep,?
3782,ハートハンターリーダー,npc_criticalwound,?
3782,ハートハンターリーダー,npc_dancingblade,?
3782,ハートハンターリーダー,npc_poisonattack,?
3782,ハートハンターリーダー,rg_closeconfine,?
3787,カニバラウス,al_teleport,?
3787,カニバラウス,npc_agiup,?
3787,カニバラウス,npc_callslave,?
3787,カニバラウス,npc_groundattack,?
3787,カニバラウス,npc_stoneskin,?
3787,カニバラウス,npc_summonslave,?
3788,プラズマラット,al_teleport,?
3788,プラズマラット,mg_thunderstorm,?
3788,プラズマラット,npc_callslave,?
3788,プラズマラット,npc_criticalslash,?
3788,プラズマラット,npc_guidedattack,?
3788,プラズマラット,npc_stoneskin,?
3788,プラズマラット,npc_summonslave,?
3788,プラズマラット,so_electricwalk,?
3792,怒りのゲイズティ,mg_coldbolt,?
3792,怒りのゲイズティ,npc_waterattack,?
3793,怒りのスノウアー,bs_hammerfall,?
3793,怒りのスノウアー,npc_criticalslash,?
3793,怒りのスノウアー,npc_waterattack,?
3793,怒りのスノウアー,sm_bash,?
3793,怒りのスノウアー,sm_endure,?
3793,怒りのスノウアー,wz_frostnova,?
3794,怒りのアイスタイタン,bs_hammerfall,?
3794,怒りのアイスタイタン,mg_frostdiver,?
3794,怒りのアイスタイタン,npc_comboattack,?
3794,怒りのアイスタイタン,npc_waterattack,?
3796,覚醒クトルラナックス,al_teleport,?
3796,覚醒クトルラナックス,mg_frostdiver,?
3796,覚醒クトルラナックス,npc_agiup,?
3796,覚醒クトルラナックス,npc_allheal,?
3796,覚醒クトルラナックス,npc_armorbrake,?
3796,覚醒クトルラナックス,npc_callslave,?
3796,覚醒クトルラナックス,npc_criticalwound,?
3796,覚醒クトルラナックス,npc_mentalbreaker,?
3796,覚醒クトルラナックス,npc_powerup,?
3796,覚醒クトルラナックス,npc_summonslave,?
3796,覚醒クトルラナックス,npc_waterattack,?
3796,覚醒クトルラナックス,npc_widefreeze,?
3796,覚醒クトルラナックス,sa_dispell,?
3796,覚醒クトルラナックス,wl_jackfrost,?
3796,覚醒クトルラナックス,wz_frostnova,?
3796,覚醒クトルラナックス,wz_stormgust,?
3796,覚醒クトルラナックス,wz_waterball,?
3799,不吉なアサルトタートル,al_teleport,?
3799,不吉なアサルトタートル,as_sonicblow,?
3799,不吉なアサルトタートル,npc_comboattack,?
3799,不吉なアサルトタートル,npc_dancingblade,?
3799,不吉なアサルトタートル,npc_emotion,?
3799,不吉なアサルトタートル,npc_summonslave,?
3799,不吉なアサルトタートル,npc_windattack,?
3799,不吉なアサルトタートル,tf_backsliding,?
3800,不吉なPタートル,ab_highnessheal,?
3800,不吉なPタートル,am_potionpitcher,?
3800,不吉なPタートル,npc_groundattack,?
3800,不吉なPタートル,npc_hallucination,?
3800,不吉なPタートル,npc_stunattack,?
3800,不吉なPタートル,tf_sprinklesand,?
3801,不吉なフリーズタートル,mg_coldbolt,?
3801,不吉なフリーズタートル,mg_frostdiver,?
3801,不吉なフリーズタートル,npc_emotion,?
3801,不吉なフリーズタートル,npc_waterattack,?
3802,不吉なソリッドタートル,cr_autoguard,?
3802,不吉なソリッドタートル,npc_defender,?
3802,不吉なソリッドタートル,npc_emotion,?
3802,不吉なソリッドタートル,npc_groundattack,?
3802,不吉なソリッドタートル,npc_splashattack,?
3802,不吉なソリッドタートル,npc_stunattack,?
3803,不吉なヒートタートル,mg_fireball,?
3803,不吉なヒートタートル,mg_firebolt,?
3803,不吉なヒートタートル,mg_sight,?
3803,不吉なヒートタートル,nc_magma_eruption_dotdamage,?
3803,不吉なヒートタートル,npc_emotion,?
3803,不吉なヒートタートル,npc_fireattack,?
3803,不吉なヒートタートル,wz_firepillar,?
3804,不吉なタートルG,al_teleport,?
3804,不吉なタートルG,as_sonicblow,?
3804,不吉なタートルG,bs_maximize,?
3804,不吉なタートルG,npc_agiup,?
3804,不吉なタートルG,npc_bleeding,?
3804,不吉なタートルG,npc_callslave,?
3804,不吉なタートルG,npc_groundattack,?
3804,不吉なタートルG,npc_stunattack,?
3804,不吉なタートルG,npc_summonslave,?
3804,不吉なタートルG,npc_weaponbraker,?
3804,不吉なタートルG,sm_endure,?
3804,不吉なタートルG,wz_waterball,?
3826,Y.S.F.0.1セイレン,kn_spearboomerang,?
3826,Y.S.F.0.1セイレン,kn_twohandquicken,?
3826,Y.S.F.0.1セイレン,lk_spiralpierce,?
3826,Y.S.F.0.1セイレン,npc_callslave,?
3826,Y.S.F.0.1セイレン,npc_criticalslash,?
3826,Y.S.F.0.1セイレン,npc_darknessattack,?
3826,Y.S.F.0.1セイレン,npc_dragonfear,?
3826,Y.S.F.0.1セイレン,npc_earthquake,?
3826,Y.S.F.0.1セイレン,npc_maxpain,?
3826,Y.S.F.0.1セイレン,npc_stunattack,?
3826,Y.S.F.0.1セイレン,npc_summonslave,?
3826,Y.S.F.0.1セイレン,npc_widebleeding,?
3826,Y.S.F.0.1セイレン,npc_widesleep,?
3826,Y.S.F.0.1セイレン,sm_endure,?
3827,シェルター,al_teleport,?
3827,シェルター,as_venomdust,?
3827,シェルター,npc_holyattack,?
3827,シェルター,npc_magicmirror,?
3828,ソラース,al_teleport,?
3828,ソラース,cr_grandcross,?
3828,ソラース,npc_holyattack,?
3828,ソラース,npc_magicmirror,?
3828,ソラース,pr_lexaeterna,?
3828,ソラース,pr_lexdivina,?
3829,オブザベーション,al_teleport,?
3829,オブザベーション,mg_safetywall,?
3829,オブザベーション,npc_holyattack,?
3829,オブザベーション,npc_magicmirror,?
3829,オブザベーション,npc_mentalbreaker,?
3829,オブザベーション,wz_jupitel,?
3830,フレイムギガンテス,cr_reflectshield,?
3830,フレイムギガンテス,npc_allheal,?
3830,フレイムギガンテス,npc_criticalslash,?
3830,フレイムギガンテス,npc_stoneskin,?
3831,フレイムソルジャー,as_grimtooth,?
3831,フレイムソルジャー,bs_maximize,?
3831,フレイムソルジャー,cr_reflectshield,?
3831,フレイムソルジャー,npc_allheal,?
3831,フレイムソルジャー,npc_criticalslash,?
3831,フレイムソルジャー,npc_splashattack,?
3831,フレイムソルジャー,npc_stoneskin,?
3831,フレイムソルジャー,npc_stunattack,?
3832,フレイムアーチャー,ac_chargearrow,?
3832,フレイムアーチャー,ac_double,?
3832,フレイムアーチャー,cr_autoguard,?
3832,フレイムアーチャー,cr_reflectshield,?
3832,フレイムアーチャー,npc_allheal,?
3832,フレイムアーチャー,npc_fireattack,?
3832,フレイムアーチャー,npc_stoneskin,?
3896,不吉なアサルトタートル(取巻き),al_teleport,?
3896,不吉なアサルトタートル(取巻き),as_sonicblow,?
3896,不吉なアサルトタートル(取巻き),npc_comboattack,?
3896,不吉なアサルトタートル(取巻き),npc_dancingblade,?
3896,不吉なアサルトタートル(取巻き),npc_windattack,?
3896,不吉なアサルトタートル(取巻き),tf_backsliding,?
3917,イーブル,as_sonicblow,?
3917,イーブル,asc_breaker,?
3917,イーブル,asc_meteorassault,?
3917,イーブル,kn_twohandquicken,?
3917,イーブル,npc_criticalslash,?
3917,イーブル,npc_dragonfear,?
3917,イーブル,npc_helljudgement,?
3917,イーブル,npc_pulsestrike,?
3917,イーブル,npc_stunattack,?
3917,イーブル,npc_wideconfuse,?
3917,イーブル,npc_wideweb,?
3917,イーブル,pr_lexaeterna,?
3917,イーブル,sm_endure,?
3924,実験幼体ムカー型,al_heal,?
3924,実験幼体ムカー型,al_incagi,?
3924,実験幼体ムカー型,al_pneuma,?
3924,実験幼体ムカー型,al_teleport,?
3924,実験幼体ムカー型,hw_ganbantein,?
3924,実験幼体ムカー型,npc_criticalslash,?
3925,実験幼体ドロセラ型,ab_highnessheal,?
3925,実験幼体ドロセラ型,al_incagi,?
3925,実験幼体ドロセラ型,al_pneuma,?
3925,実験幼体ドロセラ型,al_teleport,?
3925,実験幼体ドロセラ型,hw_ganbantein,?
3925,実験幼体ドロセラ型,npc_criticalslash,?
3926,実験幼体ピッキ型,al_incagi,?
3926,実験幼体ピッキ型,al_teleport,?
3926,実験幼体ピッキ型,cr_holycross,?
3926,実験幼体ピッキ型,kn_twohandquicken,?
3926,実験幼体ピッキ型,sn_sharpshooting,?
3927,実験幼体コンドル型,al_incagi,?
3927,実験幼体コンドル型,al_teleport,?
3927,実験幼体コンドル型,kn_twohandquicken,?
3927,実験幼体コンドル型,npc_darkcross,?
3927,実験幼体コンドル型,sn_sharpshooting,?
3928,実験幼体メタリン型,al_heal,?
3928,実験幼体メタリン型,al_teleport,?
3928,実験幼体メタリン型,mg_coldbolt,?
3928,実験幼体メタリン型,mg_firebolt,?
3928,実験幼体メタリン型,mg_lightningbolt,?
3928,実験幼体メタリン型,wz_earthspike,?
3929,実験幼体マグマリン型,al_heal,?
3929,実験幼体マグマリン型,al_teleport,?
3929,実験幼体マグマリン型,mg_fireball,?
3929,実験幼体マグマリン型,mg_frostdiver,?
3929,実験幼体マグマリン型,mg_thunderstorm,?
3929,実験幼体マグマリン型,wz_heavendrive,?
3930,実験幼体ゴート型,al_teleport,?
3930,実験幼体ゴート型,npc_splashattack,?
3930,実験幼体ゴート型,npc_stoneskin,?
3930,実験幼体ゴート型,npc_widesleep,?
3931,実験幼体サベージ型,al_teleport,?
3931,実験幼体サベージ型,npc_splashattack,?
3931,実験幼体サベージ型,npc_stoneskin,?
3931,実験幼体サベージ型,npc_wideconfuse,?
3932,実験成体ムカー型,al_heal,?
3932,実験成体ムカー型,al_incagi,?
3932,実験成体ムカー型,al_pneuma,?
3932,実験成体ムカー型,al_teleport,?
3932,実験成体ムカー型,gn_mandragora,?
3932,実験成体ムカー型,hw_ganbantein,?
3932,実験成体ムカー型,kn_twohandquicken,?
3932,実験成体ムカー型,npc_allheal,?
3932,実験成体ムカー型,npc_criticalslash,?
3932,実験成体ムカー型,npc_magicalattack,?
3933,実験成体ドロセラ型,ab_highnessheal,?
3933,実験成体ドロセラ型,al_incagi,?
3933,実験成体ドロセラ型,al_pneuma,?
3933,実験成体ドロセラ型,al_teleport,?
3933,実験成体ドロセラ型,gn_mandragora,?
3933,実験成体ドロセラ型,hw_ganbantein,?
3933,実験成体ドロセラ型,kn_twohandquicken,?
3933,実験成体ドロセラ型,npc_allheal,?
3933,実験成体ドロセラ型,npc_criticalslash,?
3933,実験成体ドロセラ型,npc_magicalattack,?
3934,実験成体ピッキ型,al_teleport,?
3934,実験成体ピッキ型,cr_holycross,?
3934,実験成体ピッキ型,kn_twohandquicken,?
