モンスタID,モンスタ名,マップID,出現タイプ,出現数,出現時間,出現時間ランダム幅,備考,サブマップソートNo,サブマップ名
1118,フローラ,prt_maze02,5,3,0,0,The Sign進行中、選択肢次第で出現,,
1142,マリンスフィアー,prt_maze02,5,2,180,0,The Sign進行中、選択肢次第で出現,,
1101,バフォメット.Jr,prt_maze03,2,35,5,0,,,
1035,ハンターフライ,prt_maze03,2,20,5,0,,,
1290,ジェネラルスケルトン,prt_maze03,2,1,5,0,,,
1291,デッドリーレイス,prt_maze03,2,1,5,0,,,
1293,クリーミーフィアー,prt_maze03,2,1,5,0,,,
1294,キラーマンティス,prt_maze03,2,1,5,0,,,
1298,ゾンビマスター,prt_maze03,2,1,5,0,,,
1300,キャタピラー,prt_maze03,2,1,5,0,,,
1301,アムムト,prt_maze03,2,1,5,0,,,
1303,ジャイアントホーネット,prt_maze03,2,1,5,0,The Sign進行中、選択肢次第で出現,,
1304,ジャイアントスパイダー,prt_maze03,2,1,5,0,The Sign進行中、選択肢次第で出現,,
1305,エンシェントワーム,prt_maze03,2,1,5,0,,,
1306,レイブオルマイ,prt_maze03,2,1,5,0,,,
1309,ガジョマート,prt_maze03,2,1,5,0,,,
1311,グリンブルスティ,prt_maze03,2,1,5,0,,,
1088,ボーカル,prt_maze03,2,1,1920,0,,,
1090,マスターリング,prt_maze03,2,1,1920,0,,,
1092,さすらい狼,prt_maze03,2,1,1920,0,,,
1093,エクリプス,prt_maze03,2,1,1920,0,,,
1096,エンジェリング,prt_maze03,2,1,3600,0,,,
1388,アークエンジェリング,prt_maze03,2,1,3600,0,,,
1120,ゴーストリング,prt_maze03,2,1,6780,0,,,
1039,バフォメット,prt_maze03,2,1,7200,3600,,,
1582,デビルリング,prt_maze03,2,1,7200,0,,,
1002,ポリン,prt_maze03,3,,0,0,1090,,
1013,ウルフ,prt_maze03,3,,0,0,1092,,
1016,アーチャースケルトン,prt_maze03,3,,0,0,1290,,
1018,クリーミー,prt_maze03,3,,0,0,1293,,
1028,ソルジャースケルトン,prt_maze03,3,,0,0,1290,,
1031,ポポリン,prt_maze03,3,,0,0,1096,,
1036,グール,prt_maze03,3,,0,0,1298,,
1052,ロッカー,prt_maze03,3,,0,0,1088,,
1062,サンタポリン,prt_maze03,3,,0,0,1096,,
1063,ルナティック,prt_maze03,3,,0,0,1093,,
1099,アルギオペ,prt_maze03,3,,0,0,1305,,
1100,アルゴス,prt_maze03,3,,0,0,1304,,
1110,ドケビ,prt_maze03,3,,0,0,1301,,
1113,ドロップス,prt_maze03,3,,0,0,1090,,
1129,ホロン,prt_maze03,3,,0,0,1309,,
1139,マンティス,prt_maze03,3,,0,0,1294,,
1166,サベージ,prt_maze03,3,,0,0,1311,,
1186,巨大ウィスパー,prt_maze03,3,,0,0,1120,,
1243,サスカッチ,prt_maze03,3,,0,0,1306,,
1431,バフォメット.Jr(取巻き),prt_maze03,3,,0,0,1039,,
1433,デビルチ(取巻き),prt_maze03,3,,0,0,1582,,
1595,マーリン(取巻き),prt_maze03,3,,0,0,1582,,
1599,巨大ウィスパー(取巻き),prt_maze03,3,,0,0,1120,,
1741,クリスマスクッキー(取巻き),prt_maze03,3,,0,0,1388,,
1742,ジェスター(取巻き),prt_maze03,3,,0,0,1388,,
1743,ミストケース(取巻き),prt_maze03,3,,0,0,1388,,
1744,ワイルドローズ(取巻き),prt_maze03,3,,0,0,1388,,
1084,黒いきのこ,prt_maze03,4,6,180,0,,,
1078,赤い草,prt_maze03,4,5,180,0,,,
1085,赤いきのこ,prt_maze03,4,5,180,0,,,
1079,青い草,prt_maze03,4,5,1800,0,,,
1083,輝く草,prt_maze03,4,5,1800,0,,,
1081,黄色草,prt_maze03,4,1,1800,0,,,
1048,盗蟲の卵,prt_sewb1,0,80,0,0,,,
1051,盗蟲,prt_sewb1,0,30,0,0,,,
1005,ファミリアー,prt_sewb1,0,10,0,0,,,
1175,タロウ,prt_sewb1,0,10,0,0,,,
1051,盗蟲,prt_sewb1,1,,,0,1048,,
1051,盗蟲,prt_sewb2,0,70,0,0,,,
1175,タロウ,prt_sewb2,0,60,0,0,,,
1161,プランクトン,prt_sewb2,0,30,0,0,,,
1014,スポア,prt_sewb2,0,20,0,0,,,
1048,盗蟲の卵,prt_sewb2,0,20,0,0,,,
1005,ファミリアー,prt_sewb2,0,10,0,0,,,
1053,雌盗蟲,prt_sewb2,0,10,0,0,,,
1051,盗蟲,prt_sewb2,1,,,0,1048,,
1053,雌盗蟲,prt_sewb3,0,65,0,0,,,
1051,盗蟲,prt_sewb3,0,20,0,0,,,
1068,ヒドラ,prt_sewb3,0,15,0,0,,,
1077,ポイズンスポア,prt_sewb3,0,15,0,0,,,
1175,タロウ,prt_sewb3,0,15,0,0,,,
1048,盗蟲の卵,prt_sewb3,0,10,0,0,,,
1051,盗蟲,prt_sewb3,1,,,0,1048,,
1054,雄盗蟲,prt_sewb4,0,70,0,0,,,
1051,盗蟲,prt_sewb4,0,20,0,0,,,
1053,雌盗蟲,prt_sewb4,0,20,0,0,,,
1111,ドレインリアー,prt_sewb4,0,20,0,0,,,
1048,盗蟲の卵,prt_sewb4,0,10,0,0,,,
1209,クランプ,prt_sewb4,0,5,0,0,,,
1051,盗蟲,prt_sewb4,1,,,0,1048,,
1086,黄金蟲,prt_sewb4,2,1,3600,1800,,,
1608,雄盗蟲(取巻き),prt_sewb4,3,,0,0,1086,,
1198,ダークプリースト,que_avan01,2.5,5,0,0,,,
2244,チャンピオン,que_lhz,2.5,9,0,0,,,
1423,グール(闘技場),que_sign01,2.5,5,0,0,,,
1475,レイス(取巻き),que_sign01,2.5,2,0,0,,,
1522,エンシェントマミー(取巻き),que_sign01,2.5,2,0,0,,,
1605,ダークイリュージョン(取巻き),que_sign01,2.5,1,0,0,,,
1780,マスキプラー,ra_fild01,0,70,0,0,,,
1781,ドロセラ,ra_fild01,0,50,0,0,,,
1784,スタポ,ra_fild01,2,10,5,0,,,
1259,グリフォン,ra_fild01,2,3,3480,0,,,
1783,ガリオン,ra_fild03,2,100,5?,0,,,
1781,ドロセラ,ra_fild03,2,30,5?,0,,,
1782,ロウィーン,ra_fild03,2,20,5?,0,,,
1784,スタポ,ra_fild03,2,10,5?,0,,,
1785,アトロス,ra_fild03,2,1,10800,10200,,,
1791,ガリオン(取巻き),ra_fild03,3,,0,0,1785,,
1794,ロウィーン(取巻き),ra_fild03,3,,0,0,1783,,
1782,ロウィーン,ra_fild04,2,200,5?,0,,,
1784,スタポ,ra_fild04,2,10,5?,0,,,
1783,ガリオン,ra_fild04,2,10,5?,0,,,
1785,アトロス,ra_fild04,2,1,21600,10200,,,
1791,ガリオン(取巻き),ra_fild04,3,,0,0,1785,,
1794,ロウィーン(取巻き),ra_fild04,3,,0,0,1783,,
1680,ヒルウィンド,ra_fild05,0,90,0,0,,,
1629,ヒルウィンドランサー,ra_fild05,0,20,0,0,,,
1781,ドロセラ,ra_fild05,0,20,0,0,,,
1368,ジオグラファー,ra_fild05,0,10,0,0,,,
1781,ドロセラ,ra_fild06,0,40,0,0,,,
1780,マスキプラー,ra_fild06,0,30,0,0,,,
1613,メタリン,ra_fild06,0,20,0,0,,,
1784,スタポ,ra_fild06,0,15,0,0,,,
1368,ジオグラファー,ra_fild06,0,10,0,0,,,
1781,ドロセラ,ra_fild08,0,100,0,0,,,
1780,マスキプラー,ra_fild08,0,20,0,0,,,
1784,スタポ,ra_fild08,0,20,0,0,,,
1283,キメラ,ra_fild08,0,1,0,0,,,
1253,ガーゴイル,ra_fild08,3,,0,0,1283,,
1784,スタポ,ra_fild12,0,100,0,0,,,
1113,ドロップス,ra_fild12,0,40,0,0,,,
1031,ポポリン,ra_fild12,0,5,0,0,,,
1081,黄色草,ra_fild12,4,15,0,0,,,
1078,赤い草,ra_fild12,4,5,0,0,,,
1771,ヴァンベルク,ra_san01,2,120,5,0,,,
1633,ビホルダー,ra_san01,2,20,5,0,,,
1772,アイシラ,ra_san01,2,20,5,0,,,
1632,グレムリン,ra_san01,2,10,5,0,,,
1773,ホドレムリン,ra_san01,2,5,5,0,,,
1772,アイシラ,ra_san02,2,150,?,0,,,
1633,ビホルダー,ra_san02,2,20,?,0,,,
1771,ヴァンベルク,ra_san02,2,20,?,0,,,
1632,グレムリン,ra_san02,2,10,?,0,,,
1773,ホドレムリン,ra_san02,2,5,?,0,,,
1773,ホドレムリン,ra_san03,2,150,5,0,,,
1632,グレムリン,ra_san03,2,50,5,0,,,
1633,ビホルダー,ra_san03,2,20,5,0,,,
1774,シーカー,ra_san03,2,20,5,0,,,
1633,ビホルダー,ra_san04,2,105,5,0,,,
1632,グレムリン,ra_san04,2,40,5,0,,,
1774,シーカー,ra_san04,2,10,5,0,,,
1770,エキオ,ra_san05,2,120,?,0,,,
1769,アガヴ,ra_san05,2,80,?,0,,,
1772,アイシラ,ra_san05,2,5,?,0,,,
1773,ホドレムリン,ra_san05,2,3,?,0,,,
1774,シーカー,ra_san05,2,3,?,0,,,
1768,グルームアンダーナイト,ra_san05,2,1,18000,14400,,,
1786,アガヴ(取巻き),ra_san05,3,,0,0,1768,,
1787,エキオ(取巻き),ra_san05,3,,0,0,1768,,
1083,輝く草,rachel,2.5,264?,5,0,,,
1953,ヴァルキリーの贈り物(3),rachel,2.5,36?,0,0,,,
1954,ヴァルキリーの贈り物(4),rachel,2.5,36?,0,0,,,
1951,ヴァルキリーの贈り物(1),rachel,2.5,36?,5,0,,,
1952,ヴァルキリーの贈り物(2),rachel,2.5,36?,5,0,,,
1002,ポリン,rachel,2.5,24?,0,0,,,
1211,ブリライト,rockmi1,0,?,0,0,,,
3740,ガスター,rockmi1,0,?,0,0,,,
3747,トップラウンドライダー,rockmi1,0,?,0,0,,,
3748,トップサイドライダー,rockmi1,0,?,0,0,,,
3749,トップブレードライダー,rockmi1,0,?,0,0,,,
1211,ブリライト,rockmi3,0,?,0,0,,,
3740,ガスター,rockmi3,0,?,0,0,,,
3747,トップラウンドライダー,rockmi3,0,?,0,0,,,
3748,トップサイドライダー,rockmi3,0,?,0,0,,,
3749,トップブレードライダー,rockmi3,0,?,0,0,,,
1783,ガリオン,rockrdg1,0,?,0,0,,,
3736,ラウンドライダー,rockrdg1,0,?,0,0,,,
3737,サイドライダー,rockrdg1,0,?,0,0,,,
3738,ブレードライダー,rockrdg1,0,?,0,0,,,
3739,コヨーテ,rockrdg1,0,?,0,0,,,
1783,ガリオン,rockrdg2,0,?,0,0,,,
3736,ラウンドライダー,rockrdg2,0,?,0,0,,,
3737,サイドライダー,rockrdg2,0,?,0,0,,,
3738,ブレードライダー,rockrdg2,0,?,0,0,,,
3739,コヨーテ,rockrdg2,0,?,0,0,,,
1976,コバルトミネラル,schg_dun01,0,40,0,0,,,
1977,ヘビィメタリン,schg_dun01,0,40,0,0,,,
1978,ヘルアポカリプス,schg_dun01,0,40,0,0,,,
1979,ザクダム,schg_dun01,0,40,0,0,,,
1980,クブリン,schg_dun01,2,1,28800,0,,,
3932,実験成体ムカー型,slabw01_jp,2,5,5,10,,,
3933,実験成体ドロセラ型,slabw01_jp,2,5,5,10,,,
3934,実験成体ピッキ型,slabw01_jp,2,5,5,10,,,
3935,実験成体コンドル型,slabw01_jp,2,5,5,10,,,
3936,実験成体メタリン型,slabw01_jp,2,5,5,10,,,
3937,実験成体マグマリン型,slabw01_jp,2,5,5,10,,,
3938,実験成体ゴート型,slabw01_jp,2,5,5,10,,,
3939,実験成体サベージ型,slabw01_jp,2,5,5,10,,,
3631,ヒューマノイドキメラ,slabw01_jp,2,1,3600,0,,,
3632,マッターキメラ,slabw01_jp,2,1,3600,0,,,
3633,ヴェノムキメラ,slabw01_jp,2,1,36000,28800,,,
2020,リンコ,spl_fild01,0,100,0,0,,,
2016,アクアエレメンタル,spl_fild01,0,65,0,0,,,
2021,フィラ,spl_fild01,0,30,0,0,,,
1994,ルシオラヴェスパ,spl_fild01,0,20,0,0,,,
1995,ピンギキュラ,spl_fild02,2,100,?,0,,,
2015,ダークピンギキュラ,spl_fild02,2,70,?,0,,,
1994,ルシオラヴェスパ,spl_fild02,2,10,?,0,,,
1989,ヒルスリオン,spl_fild02,2,5,?,0,,,
1992,コルヌス,spl_fild03,2,100,?,0,,,
1993,ナーガ,spl_fild03,2,100,?,0,,,
1989,ヒルスリオン,spl_fild03,2,50,?,0,,,
1991,テンドリルリオン,spl_fild03,2,1,3600,0,,,
2450,泥棒ポリン,te_alde_gld,2,80?,?,0,,,
2451,怪しいオークベイビー,te_prt_gld,2,80?,?,0,,,
1191,ミミック,tha_t01,0,20,0,0,,,
1195,ライドワード,tha_t01,0,20,0,0,,,
1695,グリーンプラズマ,tha_t01,0,20,0,0,,,
1275,アリス,tha_t01,0,5,0,0,,,
1703,慰める者,tha_t01,2,4,1800,0,,,
1261,ワイルドローズ,tha_t01,3,,0,0,1275,,
1195,ライドワード,tha_t02,2,50,5,0,,,
1377,エルダー,tha_t02,2,40,5,0,,,
1191,ミミック,tha_t02,2,30,5,0,,,
1275,アリス,tha_t02,2,20,5,0,,,
1695,グリーンプラズマ,tha_t02,2,10,5,0,,,
1261,ワイルドローズ,tha_t02,3,,0,0,1275,,
1195,ライドワード,tha_t03,2,50,5,0,,,
1377,エルダー,tha_t03,2,50,5,0,,,
1191,ミミック,tha_t03,2,30,5,0,,,
1275,アリス,tha_t03,2,30,60,0,,,
1696,パープルプラズマ,tha_t03,2,10,5,0,,,
1261,ワイルドローズ,tha_t03,3,,0,0,1275,,
1191,ミミック,tha_t04,0,20,0,0,,,
1195,ライドワード,tha_t04,0,20,0,0,,,
1377,エルダー,tha_t04,0,20,0,0,,,
1694,レッドプラズマ,tha_t04,0,20,0,0,,,
1698,デスワード,tha_t04,0,20,0,0,,,
1699,エンシェントミミック,tha_t04,0,20,0,0,,,
1295,オウルバロン,tha_t04,0,10,0,0,,,
1320,オウルデューク,tha_t04,0,10,0,0,,,
1700,監視する者,tha_t04,2,4,1800,0,,,
1320,オウルデューク,tha_t04,3,,0,0,1295,,
1698,デスワード,tha_t05,0,40,0,0,,,
1699,エンシェントミミック,tha_t05,0,40,0,0,,,
1377,エルダー,tha_t05,0,20,0,0,,,
1694,レッドプラズマ,tha_t05,0,10,0,0,,,
1695,グリーンプラズマ,tha_t05,0,10,0,0,,,
1696,パープルプラズマ,tha_t05,0,10,0,0,,,
1697,ブループラズマ,tha_t05,0,10,0,0,,,
1320,オウルデューク,tha_t05,2,80,300,0,,,
1295,オウルバロン,tha_t05,2,20,300,0,,,
1707,タナトスの苦悩,tha_t05,2,2,1800,0,,,
1320,オウルデューク,tha_t05,3,,0,0,1295,,
1698,デスワード,tha_t06,0,40,0,0,,,
1699,エンシェントミミック,tha_t06,0,40,0,0,,,
1377,エルダー,tha_t06,0,20,0,0,,,
1694,レッドプラズマ,tha_t06,0,10,0,0,,,
1695,グリーンプラズマ,tha_t06,0,10,0,0,,,
1696,パープルプラズマ,tha_t06,0,10,0,0,,,
1697,ブループラズマ,tha_t06,0,10,0,0,,,
1295,オウルバロン,tha_t06,2,40,300,0,,,
1320,オウルデューク,tha_t06,2,40,300,0,,,
1706,タナトスの悲しみ,tha_t06,2,2,1800,0,,,
1320,オウルデューク,tha_t06,3,,0,0,1295,,
1702,執行する者,tha_t07,2,20,5,0,,,
1697,ブループラズマ,tha_t07,2,10,5,0,,,
1700,監視する者,tha_t07,2,10,5,0,,,
1701,保護する者,tha_t07,2,10,5,0,,,
1703,慰める者,tha_t07,2,10,5,0,,,
1698,デスワード,tha_t07,2,10,300,0,,,
1699,エンシェントミミック,tha_t07,2,10,300,0,,,
1705,タナトスの絶望,tha_t07,2,2,1800,0,,,
1702,執行する者,tha_t08,2,20,5,0,,,
1697,ブループラズマ,tha_t08,2,10,5,0,,,
1700,監視する者,tha_t08,2,10,5,0,,,
1701,保護する者,tha_t08,2,10,5,0,,,
1703,慰める者,tha_t08,2,10,5,0,,,
1698,デスワード,tha_t08,2,10,300,0,,,
1699,エンシェントミミック,tha_t08,2,10,300,0,,,
1704,タナトスの憎悪,tha_t08,2,2,1800,0,,,
1703,慰める者,tha_t09,2,30,5,0,,,
1695,グリーンプラズマ,tha_t09,2,10,5,0,,,
1700,監視する者,tha_t09,2,5,5,0,,,
1701,保護する者,tha_t09,2,5,5,0,,,
1702,執行する者,tha_t09,2,5,5,0,,,
1706,タナトスの悲しみ,tha_t09,2,5,5,0,,,
1711,タナトスの悲しみ(取巻き),tha_t09,2,1,5,0,,,
1702,執行する者,tha_t10,2,30,5,0,,,
1696,パープルプラズマ,tha_t10,2,10,5,0,,,
1700,監視する者,tha_t10,2,5,5,0,,,
1701,保護する者,tha_t10,2,5,5,0,,,
1703,慰める者,tha_t10,2,5,5,0,,,
1707,タナトスの苦悩,tha_t10,2,5,5,0,,,
1712,タナトスの苦悩(取巻き),tha_t10,2,1,5,0,,,
1695,グリーンプラズマ,tha_t11,0,5,0,0,,,
1701,保護する者,tha_t11,2,20,180,0,,,
1700,監視する者,tha_t11,2,5,180,0,,,
1702,執行する者,tha_t11,2,5,180,0,,,
1703,慰める者,tha_t11,2,5,180,0,,,
1710,タナトスの絶望(取巻き),tha_t11,2,3,1800,0,,,
1705,タナトスの絶望,tha_t11,2,2,600,0,,,
1693,イエロープラズマ,tha_t12,0,10,0,0,,,
1700,監視する者,tha_t12,2,30,180,0,,,
1701,保護する者,tha_t12,2,5,180,0,,,
1702,執行する者,tha_t12,2,5,180,0,,,
1703,慰める者,tha_t12,2,5,180,0,,,
1709,タナトスの憎悪(取巻き),tha_t12,2,4,1800,0,,,
1704,タナトスの憎悪,tha_t12,2,2,600,0,,,
1709,タナトスの憎悪(取巻き),thana_boss,3,,0,0,1708,,
1710,タナトスの絶望(取巻き),thana_boss,3,,0,0,1708,,
1711,タナトスの悲しみ(取巻き),thana_boss,3,,0,0,1708,,
1712,タナトスの苦悩(取巻き),thana_boss,3,,0,0,1708,,
1708,魔剣士タナトスの思念体,thana_boss,5,1,0,0,召還モンスタ。倒した後は2時間召還不可,,
1833,カーサ,thor_v01,2,90,10,0,,,
1836,マグマリン,thor_v01,2,30,10,0,,,
1837,インプ,thor_v01,2,18,10,890,,,
1381,グリズリー,thor_v02,2,35,5,0,,,
1383,エクスプロージョン,thor_v02,2,35,5,0,,,
1836,マグマリン,thor_v02,2,30,5,0,,,
1831,サラマンダー,thor_v03,2,100,15,0,,,
1833,カーサ,thor_v03,2,20,15,0,,,
1829,ソードガーディアン,thor_v03,2,10,15,1785,,,
1830,ボウガーディアン,thor_v03,2,10,15,1785,,,
1837,インプ,thor_v03,2,10,15,0,召還モンスタ。倒した後は2時間召還不可,,
1839,ビョルグ,thor_v03,2,5,15,1785,,,
1832,イフリート,thor_v03,2,1,21600,32400,,,
1829,ソードガーディアン,thor_v03,3,,0,0,1839,,
1830,ボウガーディアン,thor_v03,3,,0,0,1839,,
1834,サラマンダー(取巻き),thor_v03,3,,0,0,1832,,
1835,カーサ(取巻き),thor_v03,3,,0,0,1832,,
3056,サンドバッグマン(無4),tra_hall,2.5,1,0,0,,0,左の部屋
3057,サンドバッグマン(水4),tra_hall,2.5,1,0,0,,0,左の部屋
3058,サンドバッグマン(地4),tra_hall,2.5,1,0,0,,0,左の部屋
3456,サンドバッグマン(火4),tra_hall,2.5,1,0,0,,0,左の部屋
3457,サンドバッグマン(風4),tra_hall,2.5,1,0,0,,0,左の部屋
3458,サンドバッグマン(毒4),tra_hall,2.5,1,0,0,,0,左の部屋
3459,サンドバッグマン(聖4),tra_hall,2.5,1,0,0,,0,左の部屋
3460,サンドバッグマン(闇4),tra_hall,2.5,1,0,0,,0,左の部屋
3461,サンドバッグマン(念4),tra_hall,2.5,1,0,0,,0,左の部屋
3462,サンドバッグマン(不死4),tra_hall,2.5,1,0,0,,0,左の部屋
3056,サンドバッグマン(無4),tra_hall,2.5,1,0,0,,1,上の部屋
3057,サンドバッグマン(水4),tra_hall,2.5,1,0,0,,1,上の部屋
3058,サンドバッグマン(地4),tra_hall,2.5,1,0,0,,1,上の部屋
3456,サンドバッグマン(火4),tra_hall,2.5,1,0,0,,1,上の部屋
3457,サンドバッグマン(風4),tra_hall,2.5,1,0,0,,1,上の部屋
3458,サンドバッグマン(毒4),tra_hall,2.5,1,0,0,,1,上の部屋
3459,サンドバッグマン(聖4),tra_hall,2.5,1,0,0,,1,上の部屋
3460,サンドバッグマン(闇4),tra_hall,2.5,1,0,0,,1,上の部屋
3461,サンドバッグマン(念4),tra_hall,2.5,1,0,0,,1,上の部屋
3462,サンドバッグマン(不死4),tra_hall,2.5,1,0,0,,1,上の部屋
3463,サンドバッグマン(無1),tra_hall,2.5,6,0,0,,2,道場2：(右の部屋)
3464,サンドバッグマン(念1),tra_hall,2.5,3,0,0,,2,道場2：(右の部屋)
1070,ククレ,treasure01,0,20,0,0,,0,左の部屋
1179,ウィスパー,treasure01,0,5,0,0,,0,左の部屋
1071,パイレーツスケル,treasure01,2,100,45,0,,1,上の部屋
1068,ヒドラ,treasure01,2,63,300,0,,1,上の部屋
1179,ウィスパー,treasure01,2,5,120,0,,1,上の部屋
1068,ヒドラ,treasure01,2,5,180,0,,1,上の部屋
1179,ウィスパー,treasure01,2,5,300,0,,1,上の部屋
1068,ヒドラ,treasure01,2,3,240,0,,1,上の部屋
1071,パイレーツスケル,treasure02,2,12,300,0,,,
1216,ペノメナ,treasure02,2,4,120,0,,,
1179,ウィスパー,treasure02,2,4,180,0,,,
1071,パイレーツスケル,treasure02,2,3,120,0,,,
1179,ウィスパー,treasure02,2,3,300,0,,,
1191,ミミック,treasure02,2,3,480,0,,,
1179,ウィスパー,treasure02,2,2,120,0,,,
1191,ミミック,treasure02,2,2,120,0,,,
1143,マリオネット,treasure02,2,1,180,0,,,
1208,彷徨う者,treasure02,2,1,600,0,,,
1120,ゴーストリング,treasure02,2,1,1980,0,,,
1112,ドレイク,treasure02,2,1,7200,3600,,,
1186,巨大ウィスパー,treasure02,3,,0,0,1120,,
1475,レイス(取巻き),treasure02,3,,0,0,1112,,
1566,デッドリーレイス(取巻き),treasure02,3,,0,0,1112,,
1599,巨大ウィスパー(取巻き),treasure02,3,,0,0,1120,,
1255,ネレイド,treasure02,0,40,0,0,,1,上の部屋
1256,ペスト,treasure02,0,40,0,0,,1,上の部屋
1071,パイレーツスケル,treasure02,0,5,0,0,,1,上の部屋
1179,ウィスパー,treasure02,0,5,0,0,,1,上の部屋
1191,ミミック,treasure02,0,3,0,0,,2,道場2：(右の部屋)
1068,ヒドラ,treasure02,2,18,300,0,,2,道場2：(右の部屋)
1322,スプリングラビット,tur_dun01,2,100,5,0,,,
1314,パーメットタートル,tur_dun01,2,20,5,0,,,
1321,ドラゴンテイル,tur_dun01,2,20,5,0,,,
1034,タラフロッグ,tur_dun01,2,10,5,0,,,
1316,ソリッドタートル,tur_dun02,2,70,5,0,,,
1314,パーメットタートル,tur_dun02,2,50,5,0,,,
1319,フリーズタートル,tur_dun02,2,20,5,0,,,
1318,ヒートタートル,tur_dun03,2,100,5,0,,,
1319,フリーズタートル,tur_dun03,2,30,5,0,,,
1314,パーメットタートル,tur_dun03,2,20,5,0,,,
1315,アサルトタートル,tur_dun04,2,150,20,0,,,
1314,パーメットタートル,tur_dun04,2,15,20,0,,,
1316,ソリッドタートル,tur_dun04,2,15,20,0,,,
1318,ヒートタートル,tur_dun04,2,15,20,0,,,
1319,フリーズタートル,tur_dun04,2,15,20,0,,,
1312,タートルジェネラル,tur_dun04,2,1,3600,7200,,,
1364,アサルトタートル(取巻き),tur_dun04,3,,0,0,1312,,
1364,アサルトタートル(取巻き),tur_dun04,3,,0,0,1315,,
1600,ヒートタートル(取巻き),tur_dun04,3,,0,0,1312,,
1601,パーメットタートル(取巻き),tur_dun04,3,,0,0,1312,,
1602,ソリッドタートル(取巻き),tur_dun04,3,,0,0,1312,,
1610,ムナック(取巻き),turbo_n_1,2.5,5,5,0,,0,2：箱の丘
1420,アーチャースケルトン(アリーナ),turbo_n_1,2.5,30,5,0,,1,6：蛇の道
1610,ムナック(取巻き),turbo_n_1,2.5,14,5,0,,2,7：小さな洞窟
1472,ボンゴン(取巻き),turbo_n_1,2.5,7,20,0,,2,7：小さな洞窟
1612,ヒェグン(取巻き),turbo_n_1,2.5,2,20,0,,2,7：小さな洞窟
1495,フレイムシューター,um_fild01,0,100,0,0,,,
1493,ドリアード,um_fild01,0,65,0,0,,,
1114,ダスティネス,um_fild01,0,10,0,0,,,
1494,ビートル,um_fild01,0,10,0,0,,,
1080,緑色草,um_fild01,4,10,180,0,,,
1081,黄色草,um_fild01,4,10,180,0,,,
1083,輝く草,um_fild01,4,6,180,0,,,
1499,ウータンファイター,um_fild02,2,100,5,0,,,
1498,ウータンシューター,um_fild02,2,80,5,0,,,
1494,ビートル,um_fild02,2,20,5,0,,,
1118,フローラ,um_fild02,2,3,180,0,,,
1078,赤い草,um_fild02,4,8,180,0,,,
1081,黄色草,um_fild02,4,8,180,0,,,
1079,青い草,um_fild02,4,3,180,0,,,
1080,緑色草,um_fild02,4,3,180,0,,,
1082,白い草,um_fild02,4,3,180,0,,,
1497,ウドゥンゴーレム,um_fild03,2,180,5,0,,,
1493,ドリアード,um_fild03,2,40,5,0,,,
1494,ビートル,um_fild03,2,10,?,0,,,
1080,緑色草,um_fild03,4,10,180,0,,,
1079,青い草,um_fild03,4,5,180,0,,,
1083,輝く草,um_fild03,4,2,180,0,,,
1493,ドリアード,um_fild04,2,100,5,0,,,
1494,ビートル,um_fild04,2,30,5,0,,,
1128,ホルン,um_fild04,2,20,5,0,,,
1078,赤い草,um_fild04,4,5,180,0,,,
1081,黄色草,um_fild04,4,5,180,0,,,
1083,輝く草,um_fild04,4,1,180,0,,,
1261,ワイルドローズ,umbala,2,1,7200,0,,,
1015,ゾンビ,un_bk_q,5,7,0,0,オブジェクトをクリックで出現,,
3256,悲痛の亡者,un_bunker,2,85,120,0,,,
3255,沈痛の亡者,un_bunker,2,70,120,0,,,
3250,クラップ,un_bunker,2,30,50,0,,,
3153,掘削型ウェルスギア,un_bunker,2,20,120,0,,,
3252,DR815,un_bunker,2,15,180,0,,,
3251,GC109,un_bunker,2,10,600,0,,,
1051,盗蟲,un_bunker,2,6,?,0,,,
1011,チョンチョン,un_bunker,2,2,5,0,,,
1084,黒いきのこ,un_bunker,4,1,1200,0,,,
1001,スコーピオン,ve_fild01,2,200,5,0,,,
1782,ロウィーン,ve_fild01,2,20,?,0,,,
1784,スタポ,ve_fild01,2,20,?,0,,,
1785,アトロス,ve_fild01,2,1,18000,10200,,,
1791,ガリオン(取巻き),ve_fild01,3,,0,0,1785,,
1078,赤い草,ve_fild01,4,20,0,0,,,
1081,黄色草,ve_fild01,4,20,0,0,,,
1079,青い草,ve_fild01,4,4,600,0,,,
1083,輝く草,ve_fild01,4,1,600,0,,,
1278,スタラクタイトゴーレム,ve_fild02,2,100,?,0,,,
1040,ゴーレム,ve_fild02,2,60,?,0,,,
1784,スタポ,ve_fild02,2,20,?,0,,,
1782,ロウィーン,ve_fild02,2,20,5,0,,,
1785,アトロス,ve_fild02,2,1,21600,10200,,,
1791,ガリオン(取巻き),ve_fild02,3,,0,0,1785,,
1836,マグマリン,ve_fild03,2,130,?,0,,,
1165,サンドマン,ve_fild03,2,45,?,0,,,
1784,スタポ,ve_fild03,2,20,?,0,,,
1386,スリーパー,ve_fild03,2,5,?,0,,,
1078,赤い草,ve_fild03,4,10,0,0,,,
1081,黄色草,ve_fild03,4,10,0,0,,,
1212,アイアンフィスト,ve_fild04,2,80,5,0,,,
