モンスタID,モンスタ名,ひらがな名,Level,Hp,Str,Agi,Vit,Int,Dex,Luk,Atk1,Atk2,Def,Mdef,BaseExp,JobExp,Size,属性,種族,BOSS属性,MvpExp,アクティブ属性,リンク属性,詠唱反応,ルート属性,ニューマ有効,固定,召還モンスタ
3559,ミニオン(上級)(ビホルダーマスター),みにおん(びほるだーますたー)(じょうきゅう),130,72388,106,78,71,54,129,31,1284,144,120,30,100000,0,0,88,6,0,0,1,0,0,0,1,0,
3560,ゲートキーパー(上級),げーときーぱー(じょうきゅう),130,346751,132,55,89,151,137,45,6881,3200,122,300,200000,0,2,87,6,1,0,1,0,0,0,0,0,
3561,真化エレメス(上級),しんかえれめす(じょうきゅう),130,1210391,85,100,104,41,123,10,1181,312,16,112,500000,0,1,85,6,1,0,1,0,1,0,0,0,
3562,真化ハワード(上級),しんかはわーど(じょうきゅう),130,2194012,77,65,84,10,175,58,1513,138,193,110,500000,0,1,81,6,1,0,1,0,1,0,0,0,
3563,真化カトリーヌ(上級),しんかかとりーぬ(じょうきゅう),130,872391,70,85,38,102,146,100,989,2100,73,271,500000,0,1,68,6,1,0,1,0,1,0,0,0,
3564,真化マーガレッタ(上級),しんかまーがれった(じょうきゅう),130,1643010,23,94,151,45,106,54,1089,712,62,193,500000,0,1,66,6,1,0,1,0,1,0,0,0,
3566,不死の串刺し軍団兵,ふしのくしざしぐんだんへい,116,37564,134,18,70,77,112,80,748,299,15,15,0,0,1,89,7,1,0,1,0,1,0,0,0,
3567,不死の切り裂き軍団兵,ふしのきりさきぐんだんへい,112,19474,112,16,72,57,114,77,890,345,25,25,0,0,1,89,7,1,0,1,0,1,0,0,0,
3568,不死の八つ裂き軍団兵,ふしのやつざきぐんだんへい,108,8842,74,14,15,42,116,73,1050,390,35,35,0,0,1,89,7,1,0,1,0,1,0,0,0,
3571,疾風のラタトスク,しっぷうのらたとすく,135,98964,147,40,9,28,76,95,1604,291,15,9,69391,44191,1,44,2,1,0,1,0,1,0,0,1,
3572,旋風のパルス,せんぷうのぱるす,132,95639,130,36,11,31,81,90,1572,299,25,9,68951,45789,1,44,2,1,0,1,0,1,0,0,0,
3573,暴風のガラパゴ,ぼうふうのがらぱご,127,78891,65,57,4,41,75,56,776,205,19,8,53312,35896,1,24,2,1,0,1,0,1,0,0,1,
3574,激震のドゥネイール,げきしんのどぅねいーる,133,125874,147,20,9,28,75,95,1604,291,111,0,73979,43890,1,42,3,1,0,1,0,1,0,0,0,
3575,地を這うゴーレム,ちをはうごーれむ,133,122546,130,16,11,31,85,90,1572,299,115,0,74909,45735,2,42,3,1,0,1,0,1,0,0,0,
3576,根付いた天下大将軍,ねづいたてんかだいしょうぐん,130,56871,65,47,4,41,130,56,776,205,114,0,51540,33624,2,22,3,1,0,1,0,0,0,0,0,
3577,ホーリーエルダー,ほーりーえるだー,135,310553,201,98,174,112,61,57,3280,1752,377,95,234892,122143,2,86,8,1,0,1,0,1,0,0,0,
3578,リトリビューション,りとりびゅーしょん,135,254516,151,90,110,102,63,61,2413,1041,368,97,200133,110073,1,87,8,1,0,1,0,1,0,0,0,
3579,ヘルレイス,へるれいす,135,249878,151,90,110,102,63,61,2413,1041,312,89,184819,99802,2,87,8,0,0,1,0,1,0,0,0,
3580,ヒートレイドリック,ひーとれいどりっく,130,234116,23,39,59,209,136,40,3489,1011,120,18,118745,70225,2,63,0,1,0,1,0,1,0,0,0,
3581,インフェルノナイト,いんふぇるのないと,131,254223,60,36,95,72,132,22,3477,1022,140,19,117995,70548,2,83,0,1,0,1,0,1,0,0,0,1835(1)/1834(1)
3582,マグマゴーレム,まぐまごーれむ,132,238991,47,29,55,101,139,33,3547,1035,135,9,113457,69866,2,83,0,1,0,1,0,1,0,0,0,
3583,エルヴィラ,えるヴぃら,138,128932,139,78,92,85,98,72,1388,1901,91,8,115602,83912,0,64,0,1,0,1,0,1,0,0,0,
3584,無慈悲なジオイア,むじひなじおいあ,142,9515542,180,35,45,190,249,77,4450,10211,95,18,542690,379880,2,24,0,1,1,1,0,1,0,0,0,2278(5)
3585,無慈悲なジオイアの影,むじひなじおいあのかげ,142,951552,85,35,45,95,95,77,1050,1,95,18,0,0,2,42,0,1,0,1,0,0,0,0,0,2278(3)
3586,虐殺のジオイア,ぎゃくさつのじおいあ,1,12,1,0,0,0,0,0,1,1,0,0,0,0,0,20,0,1,0,1,0,0,0,0,0,
3587,ソヒョン,そひょん,137,105326,88,84,98,126,116,40,2211,1498,110,8,75671,47421,1,64,7,1,0,1,0,1,0,0,0,
3588,将軍デヒョン,しょうぐんでひょん,140,12500148,116,45,54,99,167,40,10710,4420,120,23,552130,386490,2,22,7,1,1,1,0,1,0,0,0,2279(5)
3589,将軍デヒョンの影,しょうぐんでひょんのかげ,140,1250011,58,45,54,48,80,40,1510,1,120,23,0,0,2,22,7,1,0,1,0,0,0,0,0,2279(3)
3590,勇猛の大将軍デヒョン,ゆうもうのだいしょうぐんでひょん,1,12,1,0,0,0,0,0,1,1,0,0,0,0,0,20,7,1,0,1,0,0,0,0,0,
3591,ルド,るど,135,230889,106,65,61,42,125,72,1901,1999,44,6,161111,109000,0,66,8,1,0,1,0,1,0,0,0,
3592,亡者の守護者カデス,もうじゃのしゅごしゃかです,148,11050000,191,39,40,155,212,66,8805,8102,72,62,558340,390830,2,27,1,1,1,1,0,1,0,0,0,2280(5)
3593,亡者の守護者カデスの影,もうじゃのしゅごしゃかですのかげ,148,998116,85,39,40,72,90,66,1118,1,72,42,0,0,2,27,1,1,0,1,0,0,0,0,0,2280(3)
3594,煉獄の守護者カデス,れんごくのしゅごしゃかです,1,12,1,0,0,0,0,0,1,1,0,0,0,0,0,20,1,1,0,1,0,0,0,0,1,
3595,ローラ,ろーら,136,375489,144,50,45,69,149,40,3599,2319,110,8,182112,119870,0,43,7,1,0,1,0,1,0,0,0,
3596,狂信者ヒュリエル,きょうしんしゃひゅりえる,143,12205000,196,49,48,276,241,42,11515,4899,122,26,532240,372560,1,23,7,1,1,1,0,1,0,0,0,2277(5)
3597,狂信者ヒュリエルの影,きょうしんしゃひゅりえるのかげ,143,1220875,98,49,48,90,100,42,1554,1,122,26,0,0,1,23,7,1,0,1,0,0,0,0,0,2277(3)
3598,灼炎の狂信者ヒュリエル,しゃくえんのきょうしんしゃひゅりえる,1,12,1,0,0,0,0,0,1,1,0,0,0,0,0,20,7,1,0,1,0,0,0,0,0,
3599,古王グローザ,こおうぐろーざ,1,12,1,0,0,0,0,0,1,1,0,0,0,0,0,20,0,1,0,1,0,0,0,0,0,
3600,ランデル=ロレンス(転生二次職)(オーラ)(取巻き),らんでる=ろれんす(とりまき),150,2219167,341,105,151,151,215,116,6837,3017,667,151,0,0,1,86,7,1,0,1,0,1,0,0,0,
3601,エミュール=プラメール(転生二次職)(オーラ)(取巻き),えみゅーる=ぷらめーる(てんせいにじしょく)(オーラ)(とりまき),150,1943125,279,105,157,120,187,121,6355,3514,253,113,0,0,1,83,7,1,0,1,0,1,0,0,0,1063(5)
3602,セリア=アルデ(転生二次職)(オーラ)(取巻き),せりあ=あるで(とりまき),150,1687633,215,98,171,255,217,135,4481,4114,201,543,0,0,1,68,7,1,0,1,0,1,0,0,0,
3603,チェン=リウ(転生二次職)(オーラ)(取巻き),ちぇん=りう(とりまき),150,1863750,230,115,165,110,248,116,7617,2247,216,134,0,0,1,81,7,1,0,1,0,1,0,0,0,1605(3)
3604,ガーティー=ウー(転生二次職)(オーラ)(取巻き),がーてぃー=うー(てんせいにじしょく)(おーら)(とりまき),150,1779508,217,195,127,51,383,111,6162,2274,251,107,0,0,1,85,7,1,0,1,0,1,0,0,0,
3605,アルフォシオ=バジル(転生二次職)(オーラ)(取巻き),あるふぉしお=ばじる(てんせいにじしょく)(おーら)(とりまき),150,1708017,269,111,130,227,220,149,5641,4749,201,109,0,0,1,84,7,1,0,1,0,1,0,0,0,
3606,トレンティーニ(転生二次職)(オーラ)(取巻き),とれんてぃーに(とりまき),150,1708017,217,115,165,227,183,111,5616,4736,181,112,0,0,1,84,7,1,0,1,0,1,0,0,0,
3607,セイレン=ウィンザー(三次職)(オーラ)(取巻き),せいれん=うぃんざー(ないとめあ)(とりまき),206,1749464,542,69,136,409,232,63,2379,779,216,212,0,0,1,83,7,1,0,1,0,1,0,0,0,
3608,エレメス=ガイル(三次職)(オーラ)(取巻き),えれめす=がいる(さんじしょく)(おーら)(とりまき),205,1274048,495,159,100,426,227,76,2301,770,172,212,0,0,1,85,7,1,0,1,0,1,0,0,0,
3609,ハワード=アルトアイゼン(三次職)(オーラ)(取巻き),はわーど=あるとあいぜん(ないとめあ)(とりまき),207,2015947,458,89,162,413,222,58,2331,799,280,210,0,0,1,82,7,1,0,1,0,1,0,0,0,
3610,マーガレッタ=ソリン(三次職)(オーラ)(取巻き),まーがれった=そりん(ないとめあ)(とりまき),203,1714949,426,74,155,423,199,65,2174,726,208,293,0,0,1,86,7,1,0,1,0,1,0,0,0,1805(1)/1806(1)/1807(1)/1809(1)/1810(1)
3611,セシル=ディモン(三次職)(オーラ)(取巻き),せしる=でぃもん(ないとめあ)(とりまき),204,1412423,421,126,117,388,420,42,2219,735,126,215,0,0,1,84,7,1,0,1,0,1,0,1,0,
3612,カトリーヌ=ケイロン(三次職)(オーラ)(取巻き),かとりーぬ=けいろん(さんじしょく)(おーら)(とりまき),202,1282560,408,78,105,444,239,49,2131,720,127,382,0,0,1,88,7,1,0,1,0,1,0,0,0,
3613,ランデル=ロレンス(三次職)(オーラ)(取巻き),らんでる=ろれんす(ないとめあ)(とりまき),206,2943991,458,74,263,350,285,65,2302,749,228,156,0,0,1,86,7,1,0,1,0,1,0,0,0,
3614,エミュール=プラメール(三次職)(オーラ)(取巻き),えみゅーる=ぷらめーる(さんじしょく)(とりまき),207,2092020,441,78,170,481,247,127,2325,859,136,212,0,0,1,83,7,1,0,1,0,1,0,0,0,
3615,セリア=アルデ(三次職)(オーラ)(取巻き),せりあ=あるで(ないとめあ)(とりまき),202,1332208,436,99,111,421,221,49,2150,706,124,371,0,0,1,88,7,1,0,1,0,1,0,0,0,
3616,チェン=リウ(三次職)(オーラ)(取巻き),ちぇん=りう(ないとめあ)(とりまき),203,1530905,422,81,133,430,301,61,2179,735,75,156,0,0,1,81,7,1,0,1,0,1,0,0,0,
3617,ガーティー=ウー(三次職)(オーラ)(取巻き),がーてぃー=うー(さんじしょく)(オーラ)(とりまき),205,1325352,480,125,105,391,363,45,2295,756,158,200,0,0,1,85,7,1,0,1,0,1,0,0,0,
3618,アルフォシオ=バジル(三次職)(オーラ)(取巻き),あるふぉしお=ばじる(さんじしょく)(おーら)(とりまき),204,1446253,445,97,121,481,281,81,2226,799,134,215,0,0,1,84,7,1,0,1,0,1,0,0,0,
3619,トレンティーニ(三次職)(オーラ)(取巻き),とれんてぃーに(ないとめあ)(とりまき),204,1395508,465,81,115,494,292,76,2246,803,120,212,0,0,1,84,7,1,0,1,0,1,0,0,0,
3621,CUTIE,CUTIE,175,8888888,910,70,453,1,240,7,11341,1,888,8,0,0,2,47,2,1,1,1,0,1,0,0,0,
3622,ハートハンター警備兵,はーとはんたーけいびへい,170,309140,251,121,110,240,102,13,5821,1979,244,48,0,0,1,20,7,0,0,1,0,0,0,0,0,
3626,ハートハンターBC,はーとはんたーBC,165,88080,112,53,55,220,147,25,3651,1500,100,30,14932,13868,1,20,7,0,0,1,0,0,0,0,0,
3627,ハートハンターFW,はーとはんたーFW,165,101647,193,78,45,53,80,18,4080,700,200,18,14932,13868,1,20,7,0,0,1,0,0,0,0,0,
3631,ヒューマノイドキメラ,ひゅーまのいどきめら,178,2104949,1129,74,155,2606,199,65,871,394,208,293,1683959,0,2,85,3,1,0,1,0,1,0,0,0,
3632,マッターキメラ,まったーきめら,179,1061066,1616,106,106,1616,106,106,384,384,136,212,530533,0,2,85,0,1,0,1,0,1,0,0,0,
3633,ヴェノムキメラ,ヴぇのむきめら,180,11913518,2191,223,187,2155,241,163,2114,785,479,10,2382703,0,2,85,2,1,1,1,0,1,0,0,0,
3694,迷宮のバフォメット,めいきゅうのばふぉめっと,165,1666666,240,250,60,170,310,170,4890,3210,279,45,0,0,2,27,6,1,1,1,0,1,0,0,0,
3695,迷宮のバフォメット,めいきゅうのばふぉめっと,165,1666666,240,250,60,170,310,170,4890,3210,279,45,0,0,2,27,6,1,1,1,0,1,0,0,0,
3697,迷宮のドッペルゲンガー,めいきゅうのどっぺるげんがー,188,749000,122,122,105,67,169,72,2026,1176,499,172,51856,22097,1,67,6,1,25740,1,0,1,0,0,0,1427(1)
3711,迷宮のドラキュラ,めいきゅうのどらきゅら,76,820096,86,99,88,92,145,82,2190,1812,152,146,28802,9919,2,87,6,1,60078,1,0,1,0,0,0,1419(16)
3712,迷宮のドラキュラ,めいきゅうのどらきゅら,76,820096,86,99,88,92,145,82,2190,1812,152,146,28802,9919,2,87,6,1,60078,1,0,1,0,0,0,1419(16)
3717,魔術師ルキフル,まじゅつしるきふる,165,12,1,0,0,0,0,0,1,1,66,66,0,0,1,28,7,0,0,0,0,0,0,0,0,
3718,神罰のオディール,しんばつのおでぃーる,165,12,1,0,0,0,0,0,1,1,200,30,0,0,1,21,7,1,1,0,0,0,0,0,0,
3719,魔術師ルキフル,まじゅつしるきふる,165,12,1,0,0,0,0,0,1,1,66,66,0,0,1,28,7,0,0,0,0,0,0,0,0,
3720,神罰のオディール,しんばつのおでぃーる,165,12,1,0,0,0,0,0,1,1,200,30,0,0,1,21,7,1,1,0,0,0,0,0,0,
3736,ラウンドライダー,らうんどらいだー,130,218600,5,60,41,89,78,42,1340,199,56,3,308460,89300,1,64,7,1,0,1,0,0,0,0,0,
3737,サイドライダー,さいどらいだー,135,198500,41,64,53,88,99,54,674,125,68,4,280350,79250,1,64,7,1,0,1,0,0,0,0,1,
3738,ブレードライダー,ぶれーどらいだー,140,224800,63,91,30,38,59,43,2889,65,80,2,317280,92400,1,64,7,1,0,1,0,0,0,0,0,
3739,コヨーテ,こよーて,150,197182,222,79,62,92,120,66,1040,42,100,250,278900,68590,1,45,2,1,0,1,0,0,0,0,0,
3740,ガスター,がすたー,155,171171,18,17,25,5,26,15,65,33,58,8,94144,42792,0,85,0,1,0,0,0,0,0,0,0,
3742,紫鉱石,むらさきこうせき,1,20,0,0,0,0,0,0,1,1,100,99,0,0,0,20,0,0,0,0,0,0,0,0,1,
3743,デビルズフィンガーズ,でびるずふぃんがーず,175,234,120,90,0,99,128,9,1489,917,7,100,100016,59432,0,21,3,0,0,0,0,0,0,0,0,
3747,トップラウンドライダー,とっぷらうんどらいだー,165,555800,126,57,55,69,112,15,4020,200,93,99,420690,63950,1,84,7,1,0,1,0,0,0,0,0,
3748,トップサイドライダー,とっぷさいどらいだー,170,505300,88,67,40,128,89,55,2022,215,103,88,409525,68875,1,84,7,1,0,1,0,0,0,0,0,
3749,トップブレードライダー,とっぷぶれーどらいだー,175,529600,10,29,20,10,52,15,5778,23,47,111,450920,68600,1,84,7,1,0,1,0,0,0,0,0,
3750,マットドレインリアー,まっとどれいんりあー,175,2770203,91,129,96,92,268,90,6064,170,150,45,2098316,763023,0,47,2,1,0,1,0,1,0,0,0,
3751,安らぎを奪われし屍鬼,やすらぎをうばわれししき,173,3057973,175,90,192,14,284,14,6880,181,90,24,2163719,800286,1,29,1,1,0,1,0,1,0,0,0,
3752,安らぎを奪われし者,やすらぎをうばわれしもの,170,2230819,150,170,160,7,250,7,5920,153,60,20,1249754,214455,1,29,1,0,0,1,0,1,0,0,0,
3753,安らぎを奪われし亡者,やすらぎをうばわれしもうじゃ,172,2436448,156,42,109,101,199,30,8652,203,90,30,1501054,272918,1,49,1,1,0,1,0,1,0,0,0,
3754,スウィートナイトメア,すうぃーとないとめあ,175,2432639,144,94,84,50,289,68,6340,597,116,30,1583905,1056444,2,48,6,1,0,1,0,1,0,0,0,
3755,蛍きのこ,ほたるきのこ,130,150000,1,1,150,103,1,88,0,0,418,76,2437,2284,0,22,3,1,0,0,0,0,0,0,0,
3756,ボミ,ぼみ,137,6794215,37,187,40,140,299,91,1709,5683,60,60,4863877,972774,1,49,7,1,1,1,0,1,0,0,0,
3757,怒りのドラキュラ,いかりのどらきゅら,178,8909690,195,239,174,201,270,195,7396,3765,252,146,6378314,1275661,2,87,6,1,1,1,0,1,0,0,0,
3758,怒りの月夜花,いかりのうぉるやふぃー,179,4287803,256,316,231,258,448,370,4878,2797,392,105,1403238,962759,1,63,6,1,1,1,0,1,0,0,0,
3759,怒りの九尾狐,いかりのくみほ,176,1531250,187,162,198,164,427,154,3047,804,146,40,468821,93764,1,63,2,0,0,1,0,1,0,0,0,
3760,怨恨のムナック,おんこんのむなっく,172,1240960,159,77,177,130,402,70,2942,789,119,15,413939,82787,1,29,1,0,0,1,0,0,0,0,0,
3761,怨恨のボンゴン,おんこんのぼんごん,173,1335390,193,130,175,134,420,61,2784,812,136,7,400938,80187,1,29,1,0,0,1,0,0,0,0,0,
3762,怨恨のソヒー,おんこんのそひー,171,1568980,188,125,175,161,429,86,3191,4582,129,129,421197,84239,1,41,6,0,0,1,0,0,0,0,0,
3763,怨恨のAスケルトン,おんこんのAすけるとん,170,1459010,92,144,146,130,556,52,1767,238,72,15,1120489,224097,1,29,1,1,0,1,0,0,0,0,0,
3764,真理の魔法使い,しんりのまほうついかい,177,4873880,156,177,92,316,394,191,1977,5381,30,139,3489138,697827,1,27,1,1,0,1,0,1,0,0,0,
3765,狂乱した冒険者,きょうらんしたぼうけんしゃ,175,2889360,278,64,194,102,230,77,4837,531,525,30,2347891,469578,1,69,1,1,0,1,0,1,0,0,0,
3766,囚人 243AD265,しゅうじん 243AD265,196,2314664,338,288,319,299,378,198,4306,3928,781,16,119610,54303,1,29,1,1,1,1,0,1,0,0,0,
3767,囚人 267BD184,しゅうじん 267BD184,197,2132249,223,257,228,239,377,213,5694,4711,395,67,74885,25789,2,27,6,1,1,1,0,1,0,0,0,
3768,囚人 265CM154,しゅうじん 265CM154,193,2016000,240,285,260,229,366,336,3421,3502,431,73,69591,35515,1,23,6,1,1,1,0,1,0,0,0,
3769,囚人 95EB72,しゅうじん 95EB72,199,1199998,216,225,54,153,279,153,3520,2311,502,40,263426,201416,2,27,6,1,1,1,0,1,0,0,0,
3770,囚人 117FM188,しゅうじん 117FM188,197,2545200,159,390,184,237,361,165,5250,4970,392,22,275946,132064,0,24,4,1,1,1,0,1,0,0,0,
3771,囚人 103GD214,しゅうじん 103GD214,196,2928000,283,326,369,340,386,158,6780,5004,792,96,104498,37521,2,29,6,1,1,1,0,1,0,0,0,
3772,囚人 55HK115,しゅうじん 55HK115,189,1316000,176,231,184,145,239,110,2958,2006,428,84,193204,87729,2,24,0,1,1,1,0,1,0,0,0,
3774,不死の呪われた騎士,ふしの呪われたきし,160,1289744,208,121,87,90,181,60,7009,1940,144,45,213361,107428,2,23,0,0,0,1,0,1,0,0,0,
3775,不死のウィンドゴースト,ふしのうぃんどごーすと,160,1257550,155,60,65,115,177,47,2515,5999,123,69,212037,109031,1,24,6,0,0,1,0,1,0,0,0,
3776,不死のゾンビ(取巻き),ふしのぞんび(とりまき),150,105694,141,1,160,0,40,0,3446,3669,188,28,0,0,1,29,7,0,0,1,0,1,0,0,0,
3777,不死のゾンビマスター(取巻き),ふしのぞんびますたー(とりまき),150,125694,73,1,64,65,35,64,3946,430,104,61,0,0,1,29,7,0,0,1,0,1,0,0,0,
3778,実験体アムダライス,じっけんたいあむだらいす,160,60000,6,6,6,6,6,6,666,6,6,1,0,0,2,83,7,1,0,1,0,1,0,0,0,
3779,スナイプガード,すないぷがーど,165,183434,222,9,120,1,199,1,3989,1411,1000,0,15522,12141,0,20,0,0,0,1,0,0,0,0,0,
3780,アサルトガード,あさるとがーど,165,209897,251,119,189,1,153,49,4301,989,1000,0,15522,12141,0,20,0,0,0,1,0,0,0,0,0,
3781,キラーガード,きらーがーど,170,999999,261,44,123,1,297,61,12711,2866,2000,0,58261,29999,2,20,0,1,0,1,0,1,0,0,0,
3782,ハートハンターリーダー,はーとはんたーりーだー,170,999999,289,138,110,220,211,55,10869,2661,100,80,55492,27341,2,20,7,1,0,1,0,1,0,0,0,
3787,カニバラウス,かにばらうす,160,874751,31,46,28,43,56,25,1594,55,92,14,295854,124518,1,62,4,1,0,1,0,0,0,0,0,3607(1)/3608(1)/3609(1)/3610(1)/3611(1)
3788,プラズマラット,ぷらずまらっと,100,1996227,205,115,156,196,176,196,314,10000,56,5,683754,209056,1,62,2,1,0,1,0,0,0,0,0,
3792,怒りのゲイズティ,いかりのげいずてぃ,171,1138911,163,70,124,73,258,81,5101,2138,421,354,1083013,216602,1,21,6,1,0,1,0,1,0,0,0,
3793,怒りのスノウアー,いかりのすのうあー,174,1329499,177,115,126,102,234,92,4838,1131,328,160,1242130,496852,2,41,0,1,0,1,0,0,0,0,0,
3794,怒りのアイスタイタン,いかりのあいすたいたん,175,1602830,236,91,155,79,262,73,6892,847,1103,457,1513938,605575,2,61,0,1,0,1,0,0,0,0,0,
3795,鋭いアイシクル,するどいあいしくる,170,584333,260,1,1,1,319,1,3581,1,148,145,311020,124408,0,41,0,1,0,1,0,0,0,0,1,1607(6)
3796,覚醒クトルラナックス,かくせいくとるらなっくす,178,13521442,163,204,91,215,342,185,5754,2680,168,102,2777284,1937023,2,81,2,1,1,1,0,1,0,0,0,
3799,不吉なアサルトタートル,ふきつなあさるとたーとる,170,1235056,130,111,60,44,114,30,5264,816,2775,557,925518,140690,0,84,7,1,0,1,0,1,0,0,0,
3800,不吉なPタートル,ふきつなPたーとる,168,1010600,109,30,120,90,310,60,4845,415,4994,1003,819050,137750,0,40,2,1,0,1,0,1,0,0,0,
3801,不吉なフリーズタートル,ふきつなふりーずたーとる,159,794400,54,111,120,137,92,60,3199,2582,4262,569,676380,102900,0,81,2,1,0,1,0,1,0,0,0,
3802,不吉なソリッドタートル,ふきつなそりっどたーとる,171,3012816,155,100,170,42,133,50,3129,428,6659,1338,59190,49128,0,82,2,1,0,1,0,1,0,0,0,
3803,不吉なヒートタートル,ふきつなひーとたーとる,162,795349,77,95,120,30,132,89,4341,383,4062,769,640567,100711,0,83,2,1,0,1,0,1,0,0,0,
3804,不吉なタートルG,ふきつなたーとるG,175,11628549,256,246,302,189,424,180,6394,2808,8324,1672,3431854,2146800,2,42,2,1,1,1,0,1,0,0,0,
3826,Y.S.F.0.1セイレン,Y.S.F.0.1せいれん,182,15000000,270,78,252,189,492,4,8489,2615,800,57,1500000,750000,1,28,7,1,0,1,0,1,0,0,0,
3827,シェルター,しぇるたー,152,412012,150,71,53,119,113,103,4122,1981,420,189,380492,159806,0,66,8,1,0,1,0,1,0,0,0,
3828,ソラース,そらーす,151,380129,124,74,79,61,99,98,3049,471,389,128,363600,159984,0,46,8,1,0,1,0,1,0,0,0,
3829,オブザベーション,おぶざべーしょん,158,471921,129,69,71,78,123,100,4719,2034,512,287,432425,168645,0,86,8,1,0,1,0,1,0,0,0,
3830,フレイムギガンテス,ふれいむぎがんてす,153,239011,151,75,21,91,161,119,3139,438,598,208,81122,72077,2,43,1,1,0,1,0,1,0,0,0,
3831,フレイムソルジャー,ふれいむそるじゃー,159,310390,149,70,61,51,139,51,3841,839,632,231,92259,68429,2,63,1,1,0,1,0,1,0,0,0,
3832,フレイムアーチャー,ふれいむあーちゃー,155,174911,73,16,61,35,183,60,2286,893,481,185,78298,70543,1,43,1,1,0,1,0,0,0,0,0,
3896,不吉なアサルトタートル(取巻き),ふきつなあさるとたーとる(とりまき),170,1235056,130,111,60,44,114,30,5264,816,2775,557,0,0,0,84,7,1,0,1,0,1,0,0,0,
3917,イーブル,いーぶる,180,30000000,356,70,81,30,340,80,15000,1500,121,100,222222,111111,1,20,7,1,1,1,0,1,0,0,0,
3924,実験幼体ムカー型,じっけんようたいむかーがた,136,96476,99,104,55,254,79,146,290,170,70,21,43414,34731,0,21,3,0,0,1,0,1,0,0,0,
3925,実験幼体ドロセラ型,じっけんようたいどろせらがた,138,95103,119,102,58,255,77,144,299,171,70,21,42796,34236,0,23,3,0,0,1,0,1,0,0,0,
